transactionid,cardid,AmountRange,id_2,id_19,id_20,id_30,id_31,id_33,deviceType,deviceinfo,productcd,card4,card6,addr1,addr2,dist1,dist2,P_emailDomain,R_emailDomain,isFraud
3513930,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 66.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3516757,12544-321-150-226,"(26.5 - 36.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 66.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3522069,12544-321-150-226,"(49.5 - 58.5]","(87347 - 112122]","(316.5 - 383.5]","(-inf - 214.5]","Android 8.0.0","chrome 66.0 for android",2560x1440,mobile,HTC6545LVW,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3522841,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(427.5 - 542.5]","(-inf - 214.5]","Mac OS X 10_13_5","safari 11.0",2560x1600,desktop,MacOS,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_hotmail.com,FALSE
3522927,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(427.5 - 542.5]","(326 - 416]","Windows 7","chrome 60.0",1600x900,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_aol.com,FALSE
3522982,12544-321-150-226,"(160.5 - 279.5]","(63489.5 - 87347]","(383.5 - 416.5]","(326 - 416]","Windows 7","firefox 59.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3523008,12544-321-150-226,"(160.5 - 279.5]","(426782 - +inf)","(383.5 - 416.5]","(326 - 416]","Windows 7","firefox 59.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3523010,12544-321-150-226,"(160.5 - 279.5]","(426782 - +inf)","(383.5 - 416.5]","(326 - 416]","Windows 7","firefox 59.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3523018,12544-321-150-226,"(160.5 - 279.5]","(-inf - 38911.5]","(383.5 - 416.5]","(326 - 416]","Windows 7","firefox 59.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3523037,12544-321-150-226,"(160.5 - 279.5]","(141357.5 - 176963]","(175.5 - 252.5]","(-inf - 214.5]",id_30Null,"ie 11.0 for desktop",id_33Null,desktop,rv:11.0,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3523067,12544-321-150-226,"(160.5 - 279.5]","(87347 - 112122]","(383.5 - 416.5]","(326 - 416]","Windows 7","firefox 59.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3524917,12544-321-150-226,"(26.5 - 36.5]","(87347 - 112122]","(175.5 - 252.5]","(326 - 416]","Windows 10","edge 15.0",1920x1080,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3526650,12544-321-150-226,"(116.5 - 160.5]","(112122 - 141357.5]","(316.5 - 383.5]","(416 - 506.5]",id_30Null,"mobile safari 11.0",id_33Null,mobile,deviceInfoNull,H,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_aol.com,FALSE
3527424,12544-321-150-226,"(-inf - 26.5]","(176963 - 224296.5]","(542.5 - +inf)","(507.5 - 549.5]","iOS 11.2.6","mobile safari 11.0",2208x1242,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_hotmail.com,FALSE
3528781,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 66.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3532475,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 66.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3533090,12544-321-150-226,"(160.5 - 279.5]","(296641 - 426782]","(266.5 - 316.5]","(-inf - 214.5]","Windows 10","chrome 66.0",1366x768,desktop,Windows,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,TRUE
3534680,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 8.1","chrome 60.0",1600x900,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3534851,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(175.5 - 252.5]","(416 - 506.5]","Windows 7","ie 11.0 for desktop",1280x1024,desktop,Trident/7.0,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3538641,12544-321-150-226,"(75.5 - 100.5]","(141357.5 - 176963]","(316.5 - 383.5]","(-inf - 214.5]","iOS 11.2.6","mobile safari 11.0",1334x750,mobile,"iOS Device",R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_anonymous.com,FALSE
3540601,12544-321-150-226,"(75.5 - 100.5]","(296641 - 426782]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","edge 16.0",1365x768,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_ymail.com,R_gmail.com,FALSE
3540615,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 58.0",1920x1080,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3543556,12544-321-150-226,"(75.5 - 100.5]","(296641 - 426782]","(427.5 - 542.5]","(-inf - 214.5]","Windows 7","firefox 60.0",1600x900,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_aol.com,FALSE
3544901,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(214.5 - 304.5]","Mac OS X 10_13_4","safari 11.0",2560x1600,desktop,MacOS,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3544904,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(214.5 - 304.5]","Mac OS X 10_13_4","safari 11.0",2560x1600,desktop,MacOS,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3544908,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(214.5 - 304.5]","Mac OS X 10_13_4","safari 11.0",2560x1600,desktop,MacOS,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3544911,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(214.5 - 304.5]","Mac OS X 10_13_4","safari 11.0",2560x1600,desktop,MacOS,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3544914,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(214.5 - 304.5]","Mac OS X 10_13_4","safari 11.0",2560x1600,desktop,MacOS,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3549130,12544-321-150-226,"(116.5 - 160.5]","(63489.5 - 87347]","(383.5 - 416.5]","(214.5 - 304.5]","Windows 7","chrome 66.0",1600x900,desktop,Windows,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,"(19.5 - 66.5]",P_anonymous.com,R_anonymous.com,FALSE
3554584,12544-321-150-226,"(116.5 - 160.5]","(112122 - 141357.5]","(-inf - 175.5]","(507.5 - 549.5]","Mac OS X 10_13_4","safari 11.0",1920x1080,desktop,MacOS,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_hotmail.com,R_gmail.com,FALSE
3554611,12544-321-150-226,"(26.5 - 36.5]","(63489.5 - 87347]","(175.5 - 252.5]","(596.5 - +inf)","Android 7.0","chrome 66.0 for android",1920x1080,mobile,"SM-G935V Build/NRD90M",H,visa,debit,"(264.5 - 290.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3555083,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 8.1","chrome 60.0",1600x900,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3555352,12544-321-150-226,"(116.5 - 160.5]","(87347 - 112122]","(175.5 - 252.5]","(-inf - 214.5]",id_30Null,"chrome 66.0",id_33Null,desktop,Windows,C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_gmail.com,R_gmail.com,TRUE
3555374,12544-321-150-226,"(36.5 - 49.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 66.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3557791,12544-321-150-226,"(36.5 - 49.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 66.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3558429,12544-321-150-226,"(58.5 - 75.5]","(-inf - 38911.5]","(-inf - 175.5]","(507.5 - 549.5]",Android,"chrome 65.0",1280x720,mobile,deviceInfoNull,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_yahoo.com,TRUE
3558847,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(416.5 - 427.5]","(-inf - 214.5]",id_30Null,"chrome 66.0",id_33Null,desktop,Windows,C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_gmail.com,R_gmail.com,TRUE
3558952,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(383.5 - 416.5]","(-inf - 214.5]","Mac OS X 10_13_3","chrome 66.0",5120x2880,desktop,MacOS,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_anonymous.com,FALSE
3561175,12544-321-150-226,"(-inf - 26.5]","(176963 - 224296.5]","(383.5 - 416.5]","(214.5 - 304.5]",id_30Null,"mobile safari 11.0",id_33Null,mobile,deviceInfoNull,C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3565510,12544-321-150-226,"(116.5 - 160.5]","(87347 - 112122]","(175.5 - 252.5]","(-inf - 214.5]","iOS 11.1.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",R,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_gmail.com,R_gmail.com,FALSE
3568134,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 66.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3568369,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 66.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(19.5 - 66.5]",P_emailDomainNull,R_gmail.com,FALSE
3568861,12544-321-150-226,"(36.5 - 49.5]","(-inf - 38911.5]","(175.5 - 252.5]","(416 - 506.5]","Windows 10","chrome 66.0",1366x768,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(7.5 - 19.5]",P_emailDomainNull,R_emailDomainNull,FALSE
3575734,12544-321-150-226,"(58.5 - 75.5]","(296641 - 426782]","(175.5 - 252.5]","(416 - 506.5]","Windows 10","chrome 66.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_anonymous.com,FALSE
3575766,12544-321-150-226,"(26.5 - 36.5]","(87347 - 112122]","(383.5 - 416.5]","(214.5 - 304.5]","Windows 10","chrome 66.0",1920x1080,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3576594,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(427.5 - 542.5]","(326 - 416]","Mac OS X 10_12_6","chrome 66.0",1280x800,desktop,MacOS,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
